Training:  dbsr  model-1_synthetic
train dataset length:  300
val dataset length:  81
No matching checkpoint file found
[train: 1, 46 / 300] FPS: 9.2 (10.7)  ,  Loss/total: 0.04382  ,  Loss/rgb: 0.04382  ,  Loss/raw/rgb: 0.04382  ,  Stat/psnr: 21.01720
[train: 1, 47 / 300] FPS: 9.2 (10.5)  ,  Loss/total: 0.04366  ,  Loss/rgb: 0.04366  ,  Loss/raw/rgb: 0.04366  ,  Stat/psnr: 21.03514
[train: 1, 48 / 300] FPS: 9.2 (10.6)  ,  Loss/total: 0.04351  ,  Loss/rgb: 0.04351  ,  Loss/raw/rgb: 0.04351  ,  Stat/psnr: 21.05785
[train: 1, 49 / 300] FPS: 9.2 (10.8)  ,  Loss/total: 0.04339  ,  Loss/rgb: 0.04339  ,  Loss/raw/rgb: 0.04339  ,  Stat/psnr: 21.06772
[train: 1, 50 / 300] FPS: 9.3 (10.3)  ,  Loss/total: 0.04326  ,  Loss/rgb: 0.04326  ,  Loss/raw/rgb: 0.04326  ,  Stat/psnr: 21.07443
[train: 1, 51 / 300] FPS: 9.3 (10.2)  ,  Loss/total: 0.04316  ,  Loss/rgb: 0.04316  ,  Loss/raw/rgb: 0.04316  ,  Stat/psnr: 21.08079
[train: 1, 52 / 300] FPS: 9.3 (10.3)  ,  Loss/total: 0.04302  ,  Loss/rgb: 0.04302  ,  Loss/raw/rgb: 0.04302  ,  Stat/psnr: 21.10575
[train: 1, 53 / 300] FPS: 9.3 (10.9)  ,  Loss/total: 0.04303  ,  Loss/rgb: 0.04303  ,  Loss/raw/rgb: 0.04303  ,  Stat/psnr: 21.09666
[train: 1, 54 / 300] FPS: 9.3 (10.8)  ,  Loss/total: 0.04297  ,  Loss/rgb: 0.04297  ,  Loss/raw/rgb: 0.04297  ,  Stat/psnr: 21.09536
[train: 1, 55 / 300] FPS: 9.4 (10.5)  ,  Loss/total: 0.04282  ,  Loss/rgb: 0.04282  ,  Loss/raw/rgb: 0.04282  ,  Stat/psnr: 21.14000
[train: 1, 56 / 300] FPS: 9.4 (10.0)  ,  Loss/total: 0.04287  ,  Loss/rgb: 0.04287  ,  Loss/raw/rgb: 0.04287  ,  Stat/psnr: 21.13963
[train: 1, 57 / 300] FPS: 9.4 (10.1)  ,  Loss/total: 0.04279  ,  Loss/rgb: 0.04279  ,  Loss/raw/rgb: 0.04279  ,  Stat/psnr: 21.13537
[train: 1, 58 / 300] FPS: 9.4 (10.4)  ,  Loss/total: 0.04261  ,  Loss/rgb: 0.04261  ,  Loss/raw/rgb: 0.04261  ,  Stat/psnr: 21.16363
[train: 1, 59 / 300] FPS: 9.4 (10.9)  ,  Loss/total: 0.04251  ,  Loss/rgb: 0.04251  ,  Loss/raw/rgb: 0.04251  ,  Stat/psnr: 21.16812
[train: 1, 60 / 300] FPS: 9.4 (10.7)  ,  Loss/total: 0.04256  ,  Loss/rgb: 0.04256  ,  Loss/raw/rgb: 0.04256  ,  Stat/psnr: 21.16688
[train: 1, 61 / 300] FPS: 9.5 (10.2)  ,  Loss/total: 0.04242  ,  Loss/rgb: 0.04242  ,  Loss/raw/rgb: 0.04242  ,  Stat/psnr: 21.16432
[train: 1, 62 / 300] FPS: 9.5 (10.5)  ,  Loss/total: 0.04244  ,  Loss/rgb: 0.04244  ,  Loss/raw/rgb: 0.04244  ,  Stat/psnr: 21.14623
[train: 1, 63 / 300] FPS: 9.5 (10.5)  ,  Loss/total: 0.04238  ,  Loss/rgb: 0.04238  ,  Loss/raw/rgb: 0.04238  ,  Stat/psnr: 21.14377
[train: 1, 64 / 300] FPS: 9.5 (10.9)  ,  Loss/total: 0.04230  ,  Loss/rgb: 0.04230  ,  Loss/raw/rgb: 0.04230  ,  Stat/psnr: 21.13237
[train: 1, 65 / 300] FPS: 9.5 (10.3)  ,  Loss/total: 0.04216  ,  Loss/rgb: 0.04216  ,  Loss/raw/rgb: 0.04216  ,  Stat/psnr: 21.16170
[train: 1, 66 / 300] FPS: 9.5 (10.5)  ,  Loss/total: 0.04211  ,  Loss/rgb: 0.04211  ,  Loss/raw/rgb: 0.04211  ,  Stat/psnr: 21.16744
[train: 1, 67 / 300] FPS: 9.5 (10.4)  ,  Loss/total: 0.04207  ,  Loss/rgb: 0.04207  ,  Loss/raw/rgb: 0.04207  ,  Stat/psnr: 21.16518
[train: 1, 68 / 300] FPS: 9.6 (10.6)  ,  Loss/total: 0.04190  ,  Loss/rgb: 0.04190  ,  Loss/raw/rgb: 0.04190  ,  Stat/psnr: 21.20105
[train: 1, 69 / 300] FPS: 9.6 (10.2)  ,  Loss/total: 0.04184  ,  Loss/rgb: 0.04184  ,  Loss/raw/rgb: 0.04184  ,  Stat/psnr: 21.21181
[train: 1, 70 / 300] FPS: 9.6 (10.4)  ,  Loss/total: 0.04175  ,  Loss/rgb: 0.04175  ,  Loss/raw/rgb: 0.04175  ,  Stat/psnr: 21.22319
[train: 1, 71 / 300] FPS: 9.6 (10.5)  ,  Loss/total: 0.04164  ,  Loss/rgb: 0.04164  ,  Loss/raw/rgb: 0.04164  ,  Stat/psnr: 21.25552
[train: 1, 72 / 300] FPS: 9.6 (10.7)  ,  Loss/total: 0.04146  ,  Loss/rgb: 0.04146  ,  Loss/raw/rgb: 0.04146  ,  Stat/psnr: 21.29221
[train: 1, 73 / 300] FPS: 9.6 (10.2)  ,  Loss/total: 0.04143  ,  Loss/rgb: 0.04143  ,  Loss/raw/rgb: 0.04143  ,  Stat/psnr: 21.28477
[train: 1, 74 / 300] FPS: 9.6 (10.3)  ,  Loss/total: 0.04132  ,  Loss/rgb: 0.04132  ,  Loss/raw/rgb: 0.04132  ,  Stat/psnr: 21.30253
[train: 1, 75 / 300] FPS: 9.6 (10.4)  ,  Loss/total: 0.04124  ,  Loss/rgb: 0.04124  ,  Loss/raw/rgb: 0.04124  ,  Stat/psnr: 21.32278
[train: 1, 76 / 300] FPS: 9.6 (10.6)  ,  Loss/total: 0.04126  ,  Loss/rgb: 0.04126  ,  Loss/raw/rgb: 0.04126  ,  Stat/psnr: 21.31309
[train: 1, 77 / 300] FPS: 9.6 (10.4)  ,  Loss/total: 0.04117  ,  Loss/rgb: 0.04117  ,  Loss/raw/rgb: 0.04117  ,  Stat/psnr: 21.32424
[train: 1, 78 / 300] FPS: 9.7 (10.8)  ,  Loss/total: 0.04109  ,  Loss/rgb: 0.04109  ,  Loss/raw/rgb: 0.04109  ,  Stat/psnr: 21.33164
[train: 1, 79 / 300] FPS: 9.7 (10.9)  ,  Loss/total: 0.04100  ,  Loss/rgb: 0.04100  ,  Loss/raw/rgb: 0.04100  ,  Stat/psnr: 21.34300
[train: 1, 80 / 300] FPS: 9.7 (10.8)  ,  Loss/total: 0.04093  ,  Loss/rgb: 0.04093  ,  Loss/raw/rgb: 0.04093  ,  Stat/psnr: 21.35826
[train: 1, 81 / 300] FPS: 9.7 (10.1)  ,  Loss/total: 0.04092  ,  Loss/rgb: 0.04092  ,  Loss/raw/rgb: 0.04092  ,  Stat/psnr: 21.35266
[train: 1, 82 / 300] FPS: 9.7 (10.2)  ,  Loss/total: 0.04096  ,  Loss/rgb: 0.04096  ,  Loss/raw/rgb: 0.04096  ,  Stat/psnr: 21.33520
[train: 1, 83 / 300] FPS: 9.7 (10.3)  ,  Loss/total: 0.04095  ,  Loss/rgb: 0.04095  ,  Loss/raw/rgb: 0.04095  ,  Stat/psnr: 21.33367
[train: 1, 84 / 300] FPS: 9.7 (10.2)  ,  Loss/total: 0.04091  ,  Loss/rgb: 0.04091  ,  Loss/raw/rgb: 0.04091  ,  Stat/psnr: 21.35444
[train: 1, 85 / 300] FPS: 9.7 (10.8)  ,  Loss/total: 0.04080  ,  Loss/rgb: 0.04080  ,  Loss/raw/rgb: 0.04080  ,  Stat/psnr: 21.37355
[train: 1, 86 / 300] FPS: 9.7 (10.4)  ,  Loss/total: 0.04072  ,  Loss/rgb: 0.04072  ,  Loss/raw/rgb: 0.04072  ,  Stat/psnr: 21.38548
[train: 1, 87 / 300] FPS: 9.7 (10.8)  ,  Loss/total: 0.04071  ,  Loss/rgb: 0.04071  ,  Loss/raw/rgb: 0.04071  ,  Stat/psnr: 21.38459
[train: 1, 88 / 300] FPS: 9.7 (10.7)  ,  Loss/total: 0.04069  ,  Loss/rgb: 0.04069  ,  Loss/raw/rgb: 0.04069  ,  Stat/psnr: 21.37853
[train: 1, 89 / 300] FPS: 9.8 (10.2)  ,  Loss/total: 0.04059  ,  Loss/rgb: 0.04059  ,  Loss/raw/rgb: 0.04059  ,  Stat/psnr: 21.39619
[train: 1, 90 / 300] FPS: 9.8 (10.3)  ,  Loss/total: 0.04059  ,  Loss/rgb: 0.04059  ,  Loss/raw/rgb: 0.04059  ,  Stat/psnr: 21.38192
[train: 1, 91 / 300] FPS: 9.8 (10.2)  ,  Loss/total: 0.04051  ,  Loss/rgb: 0.04051  ,  Loss/raw/rgb: 0.04051  ,  Stat/psnr: 21.39991
[train: 1, 92 / 300] FPS: 9.8 (10.4)  ,  Loss/total: 0.04051  ,  Loss/rgb: 0.04051  ,  Loss/raw/rgb: 0.04051  ,  Stat/psnr: 21.39922
[train: 1, 93 / 300] FPS: 9.8 (10.7)  ,  Loss/total: 0.04042  ,  Loss/rgb: 0.04042  ,  Loss/raw/rgb: 0.04042  ,  Stat/psnr: 21.42919
[train: 1, 94 / 300] FPS: 9.8 (10.7)  ,  Loss/total: 0.04031  ,  Loss/rgb: 0.04031  ,  Loss/raw/rgb: 0.04031  ,  Stat/psnr: 21.44414
[train: 1, 95 / 300] FPS: 9.8 (10.2)  ,  Loss/total: 0.04025  ,  Loss/rgb: 0.04025  ,  Loss/raw/rgb: 0.04025  ,  Stat/psnr: 21.44527
[train: 1, 96 / 300] FPS: 9.8 (10.2)  ,  Loss/total: 0.04022  ,  Loss/rgb: 0.04022  ,  Loss/raw/rgb: 0.04022  ,  Stat/psnr: 21.45240
[train: 1, 97 / 300] FPS: 9.8 (10.6)  ,  Loss/total: 0.04023  ,  Loss/rgb: 0.04023  ,  Loss/raw/rgb: 0.04023  ,  Stat/psnr: 21.44563
[train: 1, 98 / 300] FPS: 9.8 (10.8)  ,  Loss/total: 0.04014  ,  Loss/rgb: 0.04014  ,  Loss/raw/rgb: 0.04014  ,  Stat/psnr: 21.44403
[train: 1, 99 / 300] FPS: 9.8 (10.3)  ,  Loss/total: 0.04007  ,  Loss/rgb: 0.04007  ,  Loss/raw/rgb: 0.04007  ,  Stat/psnr: 21.44813
[train: 1, 100 / 300] FPS: 9.8 (10.1)  ,  Loss/total: 0.04006  ,  Loss/rgb: 0.04006  ,  Loss/raw/rgb: 0.04006  ,  Stat/psnr: 21.44502
[train: 1, 101 / 300] FPS: 9.8 (10.4)  ,  Loss/total: 0.04000  ,  Loss/rgb: 0.04000  ,  Loss/raw/rgb: 0.04000  ,  Stat/psnr: 21.46263
